,loan_amnt,funded_amnt,funded_amnt_inv,installment,grade,sub_grade,home_ownership,annual_inc,loan_status
424,8500.0,8500.0,8500.0,291.63,3,6,0,50000.0,0
425,15000.0,15000.0,14248.30682,389.36,5,21,0,75000.0,1
426,4500.0,4500.0,4500.0,158.12,3,15,1,65000.0,1
427,3000.0,3000.0,3000.0,93.34,1,9,1,65000.0,1
428,10000.0,10000.0,10000.0,322.25,2,8,1,120000.0,1
429,21250.0,21250.0,21225.0,525.5,4,12,1,42500.0,1
430,33425.0,20675.0,19010.82122,475.63,3,5,1,75000.0,0
431,35000.0,35000.0,32763.0552,916.03,5,22,0,195000.0,1
432,7200.0,7200.0,7200.0,250.55,3,13,0,54990.0,1
433,18000.0,18000.0,17836.5806,397.77,2,0,0,40000.0,0
434,23000.0,23000.0,23000.0,719.68,1,1,1,137000.0,1
435,20000.0,20000.0,19523.20774,494.59,4,12,0,60000.0,0
436,6000.0,6000.0,6000.0,151.0,4,17,0,30120.0,1
437,7000.0,7000.0,7000.0,222.28,1,3,0,46000.0,1
438,21000.0,21000.0,20975.0,704.45,2,2,1,135000.0,1
439,8250.0,8250.0,8250.0,256.67,1,9,1,31500.0,1
440,13000.0,13000.0,13000.0,418.93,2,8,0,65000.0,1
441,18000.0,18000.0,18000.0,552.67,1,11,1,78000.0,1
442,7200.0,7200.0,7175.0,219.14,1,16,1,60000.0,1
443,16500.0,16500.0,16500.0,523.93,1,3,0,48000.0,1
444,8125.0,8125.0,8125.0,254.24,1,1,0,25000.0,1
445,18800.0,18800.0,18750.0,584.89,1,9,1,82000.0,1
446,26800.0,26800.0,26800.0,982.79,5,21,1,82000.0,1
447,19200.0,19200.0,19200.0,600.78,1,1,1,42000.0,1
448,12875.0,8475.0,8184.32018,213.28,4,17,0,27600.0,1
449,4000.0,4000.0,4000.0,133.67,2,4,1,38000.0,1
450,4000.0,4000.0,4000.0,141.21,4,18,0,35000.0,1
451,12000.0,12000.0,12000.0,386.7,2,8,2,33000.0,1
452,2625.0,2625.0,2625.0,86.83,2,0,1,52800.0,1
454,7000.0,7000.0,7000.0,225.58,2,8,0,73882.0,1
455,11300.0,11300.0,11300.0,379.06,2,2,1,36000.0,1
456,4000.0,4000.0,4000.0,128.9,2,8,1,130000.0,1
457,8000.0,8000.0,8000.0,243.49,1,16,1,57200.0,1
458,14400.0,14400.0,14400.0,522.41,4,19,0,51871.0,0
459,4375.0,4375.0,4375.0,146.2,2,4,2,15000.0,1
460,4100.0,4100.0,4100.0,127.56,1,9,1,70197.0,1
461,6000.0,6000.0,6000.0,190.52,1,3,0,47000.0,1
462,4200.0,4200.0,4200.0,105.0,4,14,0,43000.0,0
463,4000.0,4000.0,4000.0,122.82,1,11,1,120000.0,1
464,3000.0,3000.0,3000.0,97.72,2,7,1,86004.0,0
465,5400.0,5400.0,5400.0,181.15,2,2,1,75000.0,1
466,15000.0,15000.0,15000.0,529.51,4,18,0,110000.0,0
467,20000.0,20000.0,19523.42192,514.86,5,20,1,80000.0,1
468,10400.0,10400.0,10400.0,348.87,2,2,0,44000.0,1
469,4500.0,4500.0,4500.0,113.25,4,17,1,51600.0,1
470,11500.0,11500.0,11500.0,384.28,2,4,0,38500.0,1
471,10000.0,10000.0,9975.0,307.04,1,11,0,75000.0,1
472,18225.0,13450.0,13425.0,309.42,3,5,1,37320.0,1
473,3600.0,3600.0,3600.0,114.32,1,3,0,55000.0,1
474,18500.0,13250.0,13250.0,292.81,2,0,0,100000.0,1
475,16800.0,16800.0,16775.0,428.9,4,19,1,70000.0,1
476,10000.0,10000.0,10000.0,357.88,4,14,0,68000.0,0
477,15000.0,15000.0,15000.0,544.17,4,19,1,66000.0,1
478,8000.0,8000.0,8000.0,264.61,2,0,0,85000.0,1
479,25000.0,17950.0,17925.0,443.89,4,12,0,83004.0,1
480,16000.0,16000.0,16000.0,500.65,1,1,0,51000.0,0
481,8000.0,8000.0,8000.0,260.59,2,7,0,55000.0,1
482,7200.0,7200.0,7200.0,224.0,1,9,1,47000.0,1
483,12000.0,12000.0,12000.0,373.33,1,9,0,86000.0,1
484,2200.0,2200.0,2200.0,76.56,3,13,2,48000.0,0
486,28000.0,28000.0,28000.0,628.81,2,4,1,85000.0,1
487,6000.0,6000.0,6000.0,186.67,1,9,1,50000.0,1
489,8000.0,8000.0,8000.0,165.68,1,3,0,51204.0,0
490,14400.0,14400.0,14400.0,501.09,3,13,0,42996.0,1
491,20000.0,13700.0,13675.0,355.62,5,21,0,60000.0,1
493,14050.0,14050.0,14050.0,446.14,1,3,1,120000.0,1
494,6000.0,6000.0,6000.0,203.59,3,5,2,62691.0,1
496,35000.0,23250.0,23225.0,619.88,5,24,2,85000.0,0
497,10525.0,10525.0,10525.0,329.33,1,1,0,49668.0,1
498,7200.0,7200.0,7200.0,252.99,3,15,0,30000.0,1
499,18500.0,15775.0,15775.0,340.24,2,7,2,40000.0,1
500,12000.0,12000.0,12000.0,407.17,3,5,1,40000.0,1
501,12000.0,12000.0,12000.0,396.92,2,0,1,100000.0,1
502,3000.0,3000.0,3000.0,99.23,2,0,0,56312.0,1
503,9500.0,9500.0,9500.0,335.36,4,18,0,54011.0,1
504,19775.0,19775.0,19775.0,660.79,2,4,0,49110.32,1
505,12000.0,12000.0,11975.0,283.28,3,10,0,75000.0,0
506,28000.0,28000.0,26968.31346,655.44,3,6,1,95000.0,1
507,30000.0,30000.0,30000.0,1002.46,2,4,0,80000.0,1
508,16000.0,16000.0,16000.0,521.18,2,7,1,55000.0,1
509,14500.0,14500.0,14500.0,500.17,3,10,0,90000.0,1
510,11700.0,11700.0,11675.0,276.2,3,10,0,68500.0,1
511,4150.0,4150.0,4150.0,135.18,2,7,0,100000.0,1
513,24000.0,24000.0,24000.0,852.93,4,12,0,70000.0,1
514,21250.0,21250.0,21250.0,710.08,2,4,0,37000.0,0
515,10000.0,10000.0,10000.0,343.09,3,6,2,75000.0,1
516,25000.0,25000.0,24975.0,638.25,4,19,1,75000.0,1
517,4000.0,4000.0,4000.0,140.55,3,15,0,39000.0,1
518,15000.0,15000.0,15000.0,496.14,2,0,0,60000.0,1
519,20000.0,20000.0,19975.0,460.1,3,5,0,68000.0,1
520,15000.0,15000.0,14975.0,377.49,4,17,1,110000.0,1
521,3600.0,3600.0,3600.0,126.5,3,15,0,40000.0,1
522,6000.0,6000.0,6000.0,155.75,5,21,2,31000.0,1
523,15000.0,15000.0,15000.0,521.97,3,13,0,60000.0,0
524,12000.0,12000.0,11975.0,306.36,4,19,0,43000.0,1
525,12375.0,12375.0,12375.0,385.0,1,9,0,42000.0,1
526,4000.0,4000.0,4000.0,134.18,2,2,0,30000.0,0
527,13000.0,13000.0,13000.0,423.46,2,7,1,50000.0,1
528,5000.0,5000.0,5000.0,153.52,1,11,1,39396.0,1
529,5000.0,5000.0,5000.0,175.69,3,15,2,98000.0,1
530,26000.0,26000.0,25975.0,859.98,2,0,0,62500.0,1
531,15000.0,15000.0,15000.0,386.15,5,20,1,95000.0,1
532,4000.0,4000.0,4000.0,105.78,5,23,0,45000.0,0
533,8000.0,8000.0,8000.0,250.33,1,1,0,32400.0,1
534,1700.0,1700.0,1700.0,53.2,1,1,1,37800.0,0
535,16000.0,16000.0,16000.0,515.6,2,8,0,50000.0,1
536,20000.0,20000.0,20000.0,424.06,2,8,1,114996.0,1
537,12000.0,12000.0,12000.0,413.94,3,10,0,54400.0,0
538,7000.0,7000.0,7000.0,231.54,2,0,1,72800.0,1
539,8000.0,8000.0,8000.0,213.29,5,24,0,42500.0,0
541,13000.0,13000.0,13000.0,458.91,4,18,0,28000.0,0
542,20000.0,20000.0,19975.0,544.23,6,26,2,120000.0,1
543,18000.0,18000.0,18000.0,610.75,3,5,1,96000.0,1
544,10000.0,10000.0,10000.0,353.01,4,18,0,83200.0,1
545,22250.0,22250.0,22200.0,532.49,3,13,0,45000.0,1
546,24000.0,24000.0,23975.0,603.98,4,17,0,68809.0,0
547,11200.0,11200.0,11200.0,374.26,2,4,0,75000.0,0
548,7000.0,7000.0,7000.0,228.02,2,7,0,52000.0,1
549,8000.0,8000.0,8000.0,243.49,1,16,0,57600.0,1
550,22500.0,22500.0,22475.0,556.41,4,12,0,48500.0,1
551,12000.0,12000.0,12000.0,429.45,4,14,0,95000.0,1
552,22000.0,22000.0,22000.0,758.88,3,10,0,58000.0,1
553,6200.0,6200.0,6200.0,201.96,2,7,1,24000.0,1
554,15900.0,15900.0,15900.0,512.38,2,8,1,58000.0,1
555,5000.0,5000.0,5000.0,158.77,1,3,1,70000.0,1
556,16000.0,16000.0,16000.0,491.26,1,11,1,104000.0,1
557,5000.0,5000.0,5000.0,165.38,2,0,0,35000.0,1
558,3150.0,3150.0,3150.0,109.62,3,13,0,53000.0,1
559,12000.0,12000.0,12000.0,411.71,3,6,0,28000.0,0
560,28000.0,28000.0,28000.0,876.13,1,1,1,118000.0,0
561,5000.0,5000.0,5000.0,167.08,2,4,0,40000.0,1
562,3000.0,3000.0,3000.0,96.68,2,8,1,42000.0,1
563,3000.0,3000.0,3000.0,93.88,1,1,1,65000.0,0
564,8400.0,8400.0,8400.0,257.92,1,11,0,25000.0,1
565,7000.0,7000.0,7000.0,228.02,2,7,1,36000.0,1
566,18550.0,11600.0,11575.0,303.6,5,22,0,45000.0,1
567,2000.0,2000.0,2000.0,64.45,2,8,1,231252.0,1
569,8575.0,8575.0,8575.0,308.21,4,17,1,32000.0,0
570,28000.0,18625.0,18600.0,418.27,2,4,1,84996.0,0
571,10000.0,10000.0,10000.0,312.91,1,1,0,66000.0,1
572,25000.0,25000.0,25000.0,921.72,5,22,1,92000.0,1
573,8000.0,8000.0,8000.0,264.61,2,0,0,70000.0,1
574,16000.0,16000.0,15975.0,408.48,4,19,1,49000.0,0
575,25000.0,25000.0,24975.0,826.9,2,0,1,76896.0,1
576,2000.0,2000.0,2000.0,64.45,2,8,0,24000.0,1
577,16800.0,16800.0,16800.0,579.51,3,10,0,60000.0,1
578,8000.0,8000.0,8000.0,254.03,1,3,1,120000.0,1
579,12000.0,12000.0,12000.0,271.14,2,2,1,57000.0,1
580,11000.0,11000.0,11000.0,344.2,1,1,1,80000.0,0
581,5000.0,5000.0,5000.0,176.51,4,18,1,85000.0,0
582,18000.0,18000.0,18000.0,635.41,4,18,2,140000.0,1
583,10000.0,10000.0,10000.0,335.45,2,2,2,36000.0,0
584,5000.0,5000.0,5000.0,161.13,2,8,0,70000.0,1
585,10000.0,10000.0,10000.0,353.01,4,18,0,51360.0,1
586,25000.0,25000.0,25000.0,805.63,2,8,0,163000.0,1
587,2400.0,2400.0,2400.0,80.51,2,2,1,59393.0,1
588,3000.0,3000.0,3000.0,105.91,4,18,1,65000.0,0
589,7700.0,7700.0,7700.0,273.65,4,12,0,29772.96,0
590,2400.0,2400.0,2400.0,81.44,3,5,2,12996.0,1
592,5000.0,5000.0,5000.0,162.87,2,7,2,44475.0,1
593,14000.0,14000.0,14000.0,503.19,4,17,1,88000.0,1
594,24500.0,24500.0,24475.0,661.3,6,25,0,85000.0,0
595,2400.0,2400.0,2400.0,78.18,2,7,1,36000.0,1
596,1800.0,1800.0,1800.0,60.15,2,4,0,117000.0,1
597,22200.0,22200.0,22200.0,818.49,5,22,0,160000.0,0
598,21400.0,21400.0,21400.0,560.09,5,22,0,80000.0,1
599,13000.0,13000.0,13000.0,406.78,1,1,0,28000.0,0
600,8000.0,8000.0,8000.0,268.36,2,2,0,48000.0,1
601,3600.0,3600.0,3600.0,120.77,2,2,1,60000.0,0
602,12375.0,12375.0,12375.0,349.79,7,31,0,40000.0,0
603,9400.0,9400.0,9400.0,302.92,2,8,0,45500.0,1
604,9600.0,9600.0,9600.0,329.37,3,6,1,156000.0,1
605,17000.0,17000.0,17000.0,553.75,2,7,0,40000.0,1
608,30000.0,19275.0,19250.0,500.33,5,21,1,80000.0,1
609,10800.0,10800.0,10800.0,370.54,3,6,1,110000.0,1
610,6000.0,6000.0,6000.0,187.75,1,1,0,59400.0,1
611,35000.0,35000.0,35000.0,1111.37,1,3,1,106000.0,1
612,10000.0,10000.0,10000.0,325.74,2,7,0,36000.0,1
613,15000.0,15000.0,15000.0,396.66,5,23,0,51000.0,1
614,5000.0,5000.0,5000.0,167.73,2,2,0,25000.0,1
616,7100.0,7100.0,7100.0,244.91,3,10,0,33000.0,0
617,12000.0,12000.0,12000.0,426.47,4,12,1,93000.0,1
618,22400.0,22400.0,22400.0,628.13,7,30,0,85000.0,0
619,5825.0,5825.0,5825.0,189.74,2,7,0,50000.0,1
620,22250.0,22250.0,22250.0,746.38,2,2,0,41000.0,0
622,6000.0,6000.0,6000.0,200.5,2,4,0,30000.0,1
623,7650.0,7650.0,7650.0,253.04,2,0,0,57000.0,0
625,20675.0,20675.0,20650.0,494.8,3,13,0,50132.0,0
626,13200.0,13200.0,13200.0,413.04,1,1,1,62500.0,1
627,12000.0,12000.0,12000.0,373.33,1,9,0,60000.0,1
628,20000.0,12500.0,12475.0,324.47,5,21,0,130000.0,1
629,15000.0,15000.0,14975.0,456.54,1,16,0,60000.0,1
630,27050.0,27050.0,27025.0,696.35,5,20,1,65000.0,1
631,22500.0,22500.0,22500.0,562.46,4,14,1,67735.0,1
632,20500.0,20500.0,20475.0,463.2,2,2,0,47800.0,0
633,12800.0,12800.0,12800.0,427.72,2,4,1,99600.0,1
634,27575.0,27575.0,27575.0,898.21,2,7,1,54000.0,1
635,7000.0,7000.0,7000.0,234.82,2,2,0,49000.0,1
636,7600.0,7600.0,7575.0,187.95,4,12,0,33996.0,1
637,29000.0,29000.0,29000.0,651.27,2,4,0,65000.0,0
638,10000.0,10000.0,10000.0,343.09,3,6,0,44160.0,1
639,14125.0,14125.0,14125.0,441.98,1,1,0,32000.0,1
640,12000.0,12000.0,12000.0,368.45,1,11,1,94500.0,1
641,9575.0,9575.0,9575.0,293.99,1,11,0,19498.0,1
642,12000.0,8900.0,8900.0,237.29,5,24,0,30000.0,1
643,12000.0,12000.0,12000.0,421.65,3,15,1,88000.0,0
644,10000.0,10000.0,10000.0,335.45,2,2,0,45000.0,1
645,10000.0,10000.0,10000.0,351.38,3,15,0,37500.0,1
647,24000.0,24000.0,24000.0,773.4,2,8,0,120000.0,1
648,14575.0,14575.0,14575.0,474.76,2,7,0,35000.0,1
649,9000.0,9000.0,9000.0,280.0,1,9,1,50000.0,1
650,10000.0,10000.0,10000.0,339.31,3,5,0,30000.0,0
651,7125.0,7125.0,7125.0,256.09,4,17,0,25279.67,1
652,15000.0,15000.0,15000.0,323.53,2,7,0,29000.0,1
653,13000.0,13000.0,13000.0,441.1,3,5,0,65000.0,1
655,18000.0,18000.0,17975.0,479.9,5,24,0,68000.0,1
656,30000.0,30000.0,29975.0,702.26,3,6,0,90000.0,1
657,21600.0,21600.0,21600.0,773.01,4,14,1,58600.0,0
659,7000.0,7000.0,7000.0,233.91,2,4,0,85000.0,1
660,7000.0,7000.0,7000.0,222.28,1,3,0,45000.0,1
661,3600.0,3600.0,3600.0,128.84,4,14,1,44004.0,1
662,3500.0,3500.0,3500.0,117.41,2,2,1,84996.0,1
663,5000.0,5000.0,5000.0,158.77,1,3,0,33000.0,1
664,10000.0,10000.0,10000.0,330.76,2,0,1,60000.0,1
665,4500.0,4500.0,4500.0,152.69,3,5,2,19200.0,1
666,12000.0,12000.0,12000.0,396.92,2,0,0,62000.0,1
667,12000.0,12000.0,12000.0,311.49,5,21,0,38500.0,1
668,10700.0,10700.0,10700.0,357.55,2,4,0,68000.0,1
669,6000.0,6000.0,6000.0,195.44,2,7,0,30000.0,1
670,20000.0,20000.0,20000.0,625.81,1,1,0,50000.0,1
671,10800.0,10800.0,10775.0,267.08,4,12,0,23000.0,1
672,25000.0,16050.0,16050.0,416.62,5,21,0,50400.0,1
673,20000.0,20000.0,19975.0,468.17,3,6,0,110000.0,1
674,3600.0,3600.0,3600.0,122.15,3,5,0,40000.0,1
675,6000.0,6000.0,5975.0,190.52,1,3,0,83954.0,1
676,10375.0,10375.0,10375.0,355.96,3,6,0,35000.0,1
677,25000.0,25000.0,24975.0,793.84,1,3,0,60000.0,1
678,10000.0,10000.0,10000.0,353.01,4,18,0,40000.0,1
680,5600.0,5600.0,5600.0,170.44,1,16,2,41100.0,1
681,6000.0,6000.0,6000.0,200.5,2,4,0,92000.0,1
682,8000.0,8000.0,8000.0,250.33,1,1,0,75000.0,1
684,10000.0,10000.0,10000.0,330.76,2,0,1,45000.0,1
685,11000.0,11000.0,11000.0,342.22,1,9,0,48000.0,1
686,5000.0,5000.0,5000.0,161.13,2,8,1,110000.0,1
687,6500.0,6500.0,6500.0,211.73,2,7,0,30600.0,1
688,20000.0,20000.0,20000.0,533.23,5,24,0,69000.0,1
689,12000.0,12000.0,12000.0,402.54,2,2,0,45000.0,1
690,8250.0,8250.0,8250.0,218.17,5,23,0,27500.0,0
691,21000.0,21000.0,21000.0,657.1,1,1,1,150500.0,1
692,8400.0,8400.0,8400.0,298.53,4,12,0,32000.0,1
693,7000.0,7000.0,7000.0,234.82,2,2,0,37500.0,1
694,12000.0,12000.0,12000.0,400.99,2,4,0,60000.0,0
695,7200.0,7200.0,7200.0,238.15,2,0,0,33000.0,0
696,12000.0,12000.0,12000.0,390.88,2,7,0,70000.0,1
697,12800.0,12800.0,12750.0,299.63,3,6,0,75000.0,1
698,3050.0,3050.0,3050.0,98.29,2,8,0,16800.0,1
699,9000.0,9000.0,9000.0,310.45,3,10,0,38000.0,1
700,10000.0,10000.0,10000.0,330.76,2,0,2,35000.0,0
701,10000.0,10000.0,10000.0,322.25,2,8,1,95000.0,1
702,10000.0,10000.0,10000.0,343.09,3,6,1,77400.0,0
703,8500.0,8500.0,8500.0,300.06,4,18,0,61000.0,1
705,7200.0,7200.0,7200.0,165.64,3,5,0,67000.0,1
706,21000.0,21000.0,20975.0,491.58,3,6,1,90000.0,1
707,27000.0,27000.0,27000.0,870.08,2,8,2,140000.0,1
708,28625.0,28625.0,28600.0,763.18,5,24,2,55000.0,1
709,4000.0,4000.0,4000.0,137.24,3,6,0,32400.0,1
710,7300.0,7300.0,7300.0,241.46,2,0,0,50000.0,1
711,18000.0,18000.0,18000.0,571.56,1,3,1,70000.0,1
712,5000.0,5000.0,5000.0,165.38,2,0,2,35000.0,1
716,10000.0,10000.0,10000.0,343.09,3,6,1,115000.0,1
717,3000.0,3000.0,3000.0,93.88,1,1,0,45000.0,1
719,28000.0,28000.0,28000.0,983.85,3,15,1,235000.0,1
720,10000.0,10000.0,10000.0,344.95,3,10,0,36000.0,1
721,12000.0,12000.0,12000.0,375.49,1,1,0,26000.0,1
722,10000.0,10000.0,10000.0,357.88,4,14,0,80000.0,1
723,11000.0,11000.0,10975.0,349.29,1,3,0,50000.0,1
724,10000.0,10000.0,10000.0,347.98,3,13,0,55000.0,1
725,5000.0,5000.0,5000.0,153.52,1,11,1,55000.0,1
726,5000.0,5000.0,5000.0,152.18,1,16,0,64424.0,1
727,5000.0,5000.0,5000.0,158.77,1,3,0,56000.0,1
728,6000.0,6000.0,6000.0,205.86,3,6,0,30000.0,0
729,5000.0,5000.0,5000.0,171.55,3,6,1,111740.0,1
730,20050.0,20050.0,20025.0,720.64,4,17,0,67500.0,1
731,7000.0,7000.0,7000.0,248.77,4,12,0,41000.0,0
732,25000.0,25000.0,25000.0,814.34,2,7,0,120000.0,1
733,3000.0,3000.0,3000.0,100.64,2,2,0,30000.0,0
734,8400.0,8400.0,8400.0,300.62,4,14,0,41500.0,1
735,24925.0,24925.0,24900.0,715.75,7,32,0,60000.0,1
736,5000.0,5000.0,5000.0,161.13,2,8,1,75000.0,1
737,12000.0,12000.0,12000.0,280.91,3,6,0,80000.0,1
738,12000.0,12000.0,12000.0,400.99,2,4,0,42000.0,1
739,13200.0,13200.0,13200.0,436.61,2,0,1,41600.0,0
740,6000.0,6000.0,6000.0,182.62,1,16,0,48000.0,1
741,10000.0,10000.0,10000.0,307.04,1,11,1,50000.0,1
742,17500.0,17500.0,17500.0,393.01,2,4,0,70000.0,1
743,6500.0,6500.0,6500.0,211.73,2,7,0,53000.0,1
744,10000.0,10000.0,10000.0,311.11,1,9,1,65000.0,1
745,12000.0,12000.0,12000.0,386.7,2,8,0,85000.0,1
746,10000.0,10000.0,10000.0,343.09,3,6,0,55000.0,1
747,12375.0,12375.0,12375.0,424.58,3,6,0,36000.0,1
748,10000.0,10000.0,10000.0,325.74,2,7,0,26000.0,1
749,20000.0,20000.0,19975.0,510.6,4,19,0,70000.0,0
750,4400.0,4400.0,4400.0,161.36,5,21,0,80000.0,1
751,25000.0,25000.0,25000.0,848.27,3,5,1,80000.0,1
752,14125.0,14125.0,14125.0,472.0,2,4,1,45696.0,0
753,35000.0,21825.0,21825.0,581.88,5,24,1,100000.0,1
754,13600.0,13600.0,13600.0,307.29,2,2,0,62000.0,1
755,20000.0,20000.0,20000.0,451.9,2,2,0,50000.0,1
756,18000.0,18000.0,18000.0,610.75,3,5,2,66000.0,0
757,13000.0,13000.0,12975.0,321.48,4,12,2,80000.0,1
758,35000.0,35000.0,35000.0,1243.85,4,12,1,100000.0,1
759,35000.0,35000.0,35000.0,1200.82,3,6,1,123000.0,1
761,7200.0,7200.0,7200.0,244.3,3,5,1,60000.0,1
762,25000.0,15925.0,15925.0,386.93,3,15,1,150000.0,1
763,4000.0,4000.0,4000.0,134.18,2,2,0,80000.0,1
764,7000.0,7000.0,7000.0,217.78,1,9,0,31000.0,1
765,15000.0,15000.0,15000.0,508.96,3,5,1,90000.0,1
766,12800.0,12800.0,12800.0,282.86,2,0,0,61600.0,1
767,35000.0,21350.0,21325.0,576.27,6,25,1,71316.0,0
769,7200.0,7200.0,7200.0,225.29,1,1,0,34000.0,1
770,13000.0,13000.0,13000.0,465.24,4,14,0,36000.0,1
771,28000.0,28000.0,28000.0,876.13,1,1,0,65000.0,1
772,12000.0,12000.0,12000.0,386.7,2,8,0,35000.0,1
773,16000.0,16000.0,16000.0,402.65,4,17,0,50000.0,0
774,14000.0,14000.0,14000.0,444.55,1,3,0,62004.0,1
775,11500.0,11500.0,11500.0,380.38,2,0,0,74000.0,1
776,10500.0,10500.0,10500.0,362.19,3,10,1,42000.0,1
777,14400.0,14400.0,14400.0,481.18,2,4,2,48000.0,1
778,16000.0,16000.0,15943.14211,515.6,2,8,0,65000.0,1
779,5375.0,5375.0,5375.0,173.21,2,8,0,15360.0,1
780,12000.0,12000.0,12000.0,407.17,3,5,1,61000.0,1
781,12000.0,12000.0,12000.0,373.33,1,9,0,83000.0,0
782,17000.0,17000.0,16975.0,517.41,1,16,1,120000.0,1
783,30000.0,30000.0,28871.44293,778.72,5,21,0,106000.0,1
784,13000.0,13000.0,13000.0,485.12,5,24,0,42000.0,0
785,7125.0,7125.0,7125.0,221.67,1,9,1,30000.0,0
787,8000.0,8000.0,8000.0,275.96,3,10,0,72100.0,1
788,12500.0,12500.0,12500.0,413.45,2,0,0,58000.0,1
789,10000.0,10000.0,10000.0,343.09,3,6,0,40000.0,1
791,14000.0,14000.0,14000.0,456.03,2,7,0,48880.0,1
792,7500.0,7500.0,7500.0,228.27,1,16,0,48000.0,1
793,19200.0,19200.0,19150.0,618.72,2,8,1,40000.0,1
794,9000.0,9000.0,9000.0,297.69,2,0,1,110000.0,1
795,16000.0,16000.0,15975.0,399.97,4,14,1,60000.0,1
796,20000.0,20000.0,20000.0,635.07,1,3,0,65000.0,1
797,9000.0,9000.0,9000.0,305.38,3,5,1,50000.0,1
798,9600.0,9600.0,9550.0,298.67,1,9,0,55000.0,0
799,12000.0,12000.0,12000.0,271.14,2,2,1,63000.0,0
801,1000.0,1000.0,1000.0,33.94,3,5,0,35100.0,1
802,15000.0,15000.0,15000.0,521.97,3,13,0,38000.0,0
803,12000.0,12000.0,12000.0,426.47,4,12,0,38000.0,1
805,14000.0,14000.0,14000.0,444.55,1,3,1,108000.0,1
806,15600.0,15600.0,15600.0,379.04,3,15,0,43000.0,1
807,10000.0,10000.0,9994.503972,325.74,2,7,0,45000.0,1
808,7200.0,7200.0,7200.0,241.53,2,2,0,23000.0,1
809,22250.0,22250.0,22250.0,532.49,3,13,1,47532.0,0
810,13250.0,13250.0,13250.0,331.23,4,14,0,26000.0,1
811,26400.0,16725.0,16725.0,391.51,3,6,1,150000.0,1
812,11000.0,11000.0,11000.0,354.48,2,8,0,32000.0,1
813,9600.0,9600.0,9600.0,304.84,1,3,0,55000.0,1
814,10000.0,10000.0,10000.0,355.39,4,12,0,35000.0,1
816,11000.0,11000.0,11000.0,354.48,2,8,1,74000.0,1
817,13000.0,13000.0,13000.0,321.48,4,12,1,50000.0,1
818,5000.0,5000.0,5000.0,155.56,1,9,2,30000.0,1
819,6000.0,6000.0,6000.0,198.46,2,0,0,37000.0,0
820,3000.0,3000.0,3000.0,101.8,3,5,0,105000.0,1
821,8200.0,8200.0,8200.0,202.78,4,12,0,42000.0,0
822,17000.0,17000.0,17000.0,568.06,2,4,2,80000.0,1
823,5000.0,5000.0,5000.0,162.87,2,7,1,35000.0,1
824,6400.0,6400.0,6400.0,203.23,1,3,2,23000.0,1
825,13000.0,13000.0,13000.0,458.91,4,18,0,50000.0,1
826,18000.0,18000.0,18000.0,397.77,2,0,0,36000.0,1
827,16000.0,16000.0,16000.0,382.92,3,13,1,60000.0,1
828,13200.0,13200.0,13175.0,329.98,4,14,0,40000.0,1
829,10000.0,10000.0,10000.0,355.39,4,12,0,38200.0,1
830,15000.0,15000.0,15000.0,364.46,3,15,0,37000.0,0
831,5000.0,5000.0,5000.0,171.55,3,6,0,56000.0,1
832,7200.0,7200.0,7200.0,225.29,1,1,0,38000.0,1
833,15000.0,15000.0,14975.0,469.36,1,1,0,43000.0,1
834,15700.0,9875.0,9875.0,258.46,5,22,1,60000.0,0
835,5000.0,5000.0,5000.0,136.06,6,26,0,46000.0,1
836,9600.0,9600.0,9600.0,317.53,2,0,1,105000.0,1
837,16000.0,16000.0,16000.0,423.11,5,23,0,107000.0,1
838,35000.0,22875.0,22875.0,593.77,5,21,1,235000.0,0
840,12000.0,8225.0,8225.0,206.99,4,17,0,78000.0,0
841,6000.0,6000.0,6000.0,195.44,2,7,0,24000.0,1
843,6000.0,6000.0,6000.0,206.97,3,10,1,57600.0,1
844,7150.0,7150.0,7150.0,239.85,2,2,0,50000.0,1
845,13000.0,13000.0,13000.0,340.24,5,22,0,55000.0,0
846,32000.0,32000.0,32000.0,982.52,1,11,0,120000.0,1
847,8000.0,8000.0,8000.0,278.39,3,13,2,108000.0,0
849,7000.0,7000.0,7000.0,222.28,1,3,0,97600.0,1
850,12000.0,12000.0,12000.0,368.45,1,11,1,70800.0,1
851,10400.0,10400.0,10400.0,358.74,3,10,0,45000.0,1
852,12000.0,12000.0,12000.0,402.54,2,2,0,60000.0,1
854,16000.0,16000.0,16000.0,564.81,4,18,1,74000.0,1
855,4500.0,4500.0,4500.0,146.58,2,7,0,91500.0,1
856,5000.0,5000.0,5000.0,167.08,2,4,0,42500.0,1
857,3600.0,3600.0,3600.0,127.09,4,18,0,45000.0,1
859,21000.0,21000.0,21000.0,712.54,3,5,1,103000.0,1
860,7000.0,7000.0,7000.0,240.17,3,6,0,42000.0,1
862,27575.0,17350.0,17325.0,392.02,2,2,1,63000.0,1
864,15000.0,15000.0,15000.0,469.36,1,1,0,35000.0,1
865,2250.0,2250.0,2250.0,76.35,3,5,0,16000.0,1
866,17050.0,17050.0,17050.0,569.74,2,4,1,53000.0,1
867,16500.0,16500.0,16500.0,586.39,4,12,0,110000.0,1
869,3250.0,3250.0,3250.0,108.6,2,4,0,16000.0,1
870,7000.0,7000.0,7000.0,219.04,1,1,1,38400.0,1
871,24000.0,24000.0,23919.58952,793.83,2,0,1,80000.0,1
